+5.78000E+2	+1.40915E-1	+4.77144E-2	+6.05306E-2
+5.80000E+2	+1.47888E-1	+4.73494E-2	+5.99850E-2
+5.82000E+2	+1.50299E-1	+4.90997E-2	+6.26984E-2
+5.84000E+2	+1.64429E-1	+5.26464E-2	+6.81126E-2
+5.86000E+2	+1.63727E-1	+5.84653E-2	+7.70249E-2
+5.88000E+2	+1.83167E-1	+6.77960E-2	+9.10760E-2
+5.90000E+2	+1.99402E-1	+8.35290E-2	+1.14085E-1
+5.92000E+2	+2.32147E-1	+1.07046E-1	+1.48401E-1
+5.94000E+2	+2.79892E-1	+1.42165E-1	+1.98699E-1
+5.96000E+2	+3.58643E-1	+1.92965E-1	+2.71266E-1
+5.98000E+2	+4.59869E-1	+2.63912E-1	+3.71999E-1
+6.00000E+2	+5.72235E-1	+3.49241E-1	+4.92238E-1
+6.02000E+2	+6.65436E-1	+4.16045E-1	+5.87575E-1
+6.04000E+2	+6.72058E-1	+4.20030E-1	+5.93230E-1
+6.06000E+2	+6.08765E-1	+3.75617E-1	+5.29913E-1
+6.08000E+2	+5.42419E-1	+3.24426E-1	+4.57776E-1
+6.10000E+2	+4.79477E-1	+2.79509E-1	+3.94133E-1
+6.12000E+2	+4.44305E-1	+2.46007E-1	+3.46273E-1
+6.14000E+2	+3.85452E-1	+2.18323E-1	+3.07270E-1
+6.16000E+2	+3.59528E-1	+1.96596E-1	+2.75576E-1
+6.18000E+2	+3.36975E-1	+1.79670E-1	+2.51945E-1
+6.20000E+2	+3.05420E-1	+1.66715E-1	+2.33509E-1
+6.22000E+2	+3.00461E-1	+1.56498E-1	+2.19226E-1
+6.24000E+2	+2.86163E-1	+1.46256E-1	+2.04389E-1
+6.26000E+2	+2.78305E-1	+1.37731E-1	+1.92347E-1
+6.28000E+2	+2.66495E-1	+1.30449E-1	+1.81559E-1
+6.30000E+2	+2.53601E-1	+1.24274E-1	+1.72978E-1
+6.32000E+2	+2.49695E-1	+1.18086E-1	+1.63984E-1
+6.34000E+2	+2.58591E-1	+1.14622E-1	+1.59064E-1
+6.36000E+2	+2.36679E-1	+1.10489E-1	+1.53247E-1
+6.38000E+2	+2.29202E-1	+1.06027E-1	+1.46775E-1
+6.40000E+2	+2.26730E-1	+1.02996E-1	+1.42436E-1
+6.42000E+2	+2.19971E-1	+9.89934E-2	+1.36611E-1
+6.44000E+2	+2.22504E-1	+9.51219E-2	+1.31075E-1
