Record Length,Analog:14000
Sample Interval,CH:0.0000000500000
Vertical Units,CH1:V CH4:V,,,
Vertical Scale,CH1:+2.000000E-03 CH4:+5.000000E-01,,,
Vertical Offset,CH1:+6.400000E-04 CH4:+2.700000E-01,,,
Horizontal Units,us,,,
Horizontal Scale,50.0000000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMEBX4R2044,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH4
Second,Volt,Volt
+2.588000E-04,+2.400000E-04,+1.950000E+00
+2.588500E-04,+1.600000E-04,+1.950000E+00
+2.589000E-04,+1.600000E-04,+1.950000E+00
+2.589500E-04,+1.600000E-04,+1.950000E+00
+2.590000E-04,+8.000003E-05,+1.950000E+00
+2.590500E-04,+8.000003E-05,+1.950000E+00
+2.591000E-04,+8.000003E-05,+1.950000E+00
+2.591500E-04,+8.000003E-05,+1.950000E+00
+2.592000E-04,+8.000003E-05,+1.950000E+00
+2.592500E-04,+0.000000E+00,+1.950000E+00
+2.593000E-04,+8.000003E-05,+1.950000E+00
+2.593500E-04,+0.000000E+00,+1.950000E+00
+2.594000E-04,-8.000003E-05,+1.950000E+00
+2.594500E-04,-8.000003E-05,+1.930000E+00
+2.595000E-04,-8.000003E-05,+1.950000E+00
+2.595500E-04,-8.000003E-05,+1.950000E+00
+2.596000E-04,-1.600000E-04,+1.950000E+00
+2.596500E-04,-2.400000E-04,+1.930000E+00
+2.597000E-04,-2.400000E-04,+1.930000E+00
+2.597500E-04,-2.400000E-04,+1.950000E+00
+2.598000E-04,-3.200000E-04,+1.950000E+00
+2.598500E-04,-3.200000E-04,+1.950000E+00
+2.599000E-04,-3.200000E-04,+1.950000E+00
+2.599500E-04,-4.000000E-04,+1.950000E+00
+2.600000E-04,-4.000000E-04,+1.930000E+00
+2.600500E-04,-4.800000E-04,+1.950000E+00
+2.601000E-04,-4.800000E-04,+1.950000E+00
+2.601500E-04,-4.000000E-04,+1.950000E+00
+2.602000E-04,-4.800000E-04,+1.950000E+00
+2.602500E-04,-5.600000E-04,+1.950000E+00
+2.603000E-04,-5.600000E-04,+1.950000E+00
+2.603500E-04,-5.600000E-04,+1.950000E+00
+2.604000E-04,-6.400000E-04,+1.950000E+00
+2.604500E-04,-7.200000E-04,+1.950000E+00
+2.605000E-04,-7.200000E-04,+1.950000E+00
+2.605500E-04,-7.200000E-04,+1.950000E+00
+2.606000E-04,-8.799999E-04,+1.950000E+00
+2.606500E-04,-8.000000E-04,+1.950000E+00
+2.607000E-04,-8.000000E-04,+1.950000E+00
+2.607500E-04,-8.799999E-04,+1.950000E+00
+2.608000E-04,-8.799999E-04,+1.950000E+00
+2.608500E-04,-9.600000E-04,+1.950000E+00
+2.609000E-04,-9.600000E-04,+1.950000E+00
+2.609500E-04,-1.040000E-03,+1.950000E+00
+2.610000E-04,-1.120000E-03,+1.930000E+00
+2.610500E-04,-1.040000E-03,+1.950000E+00
+2.611000E-04,-1.040000E-03,+1.950000E+00
+2.611500E-04,-1.120000E-03,+1.950000E+00
+2.612000E-04,-1.120000E-03,+1.950000E+00
+2.612500E-04,-1.120000E-03,+1.950000E+00
+2.613000E-04,-1.040000E-03,+1.950000E+00
+2.613500E-04,-1.120000E-03,+1.950000E+00
+2.614000E-04,-1.200000E-03,+1.950000E+00
+2.614500E-04,-1.200000E-03,+1.950000E+00
+2.615000E-04,-1.200000E-03,+1.950000E+00
+2.615500E-04,-1.280000E-03,+1.950000E+00
+2.616000E-04,-1.280000E-03,+1.950000E+00
+2.616500E-04,-1.200000E-03,+1.930000E+00
+2.617000E-04,-1.360000E-03,+1.950000E+00
+2.617500E-04,-1.360000E-03,+1.950000E+00
+2.618000E-04,-1.360000E-03,+1.950000E+00
+2.618500E-04,-1.440000E-03,+1.930000E+00
+2.619000E-04,-1.440000E-03,+1.950000E+00
+2.619500E-04,-1.520000E-03,+1.950000E+00
+2.620000E-04,-1.440000E-03,+1.950000E+00
+2.620500E-04,-1.520000E-03,+1.930000E+00
+2.621000E-04,-1.520000E-03,+1.930000E+00
+2.621500E-04,-1.600000E-03,+1.950000E+00
+2.622000E-04,-1.600000E-03,+1.950000E+00
+2.622500E-04,-1.600000E-03,+1.950000E+00
+2.623000E-04,-1.680000E-03,+1.950000E+00
+2.623500E-04,-1.760000E-03,+1.950000E+00
+2.624000E-04,-1.760000E-03,+1.950000E+00
+2.624500E-04,-1.680000E-03,+1.950000E+00
+2.625000E-04,-1.760000E-03,+1.930000E+00
+2.625500E-04,-1.920000E-03,+1.950000E+00
+2.626000E-04,-1.840000E-03,+1.930000E+00
+2.626500E-04,-1.760000E-03,+1.950000E+00
+2.627000E-04,-1.840000E-03,+1.950000E+00
+2.627500E-04,-1.920000E-03,+1.950000E+00
+2.628000E-04,-1.840000E-03,+1.950000E+00
+2.628500E-04,-1.840000E-03,+1.950000E+00
+2.629000E-04,-1.920000E-03,+1.950000E+00
+2.629500E-04,-1.920000E-03,+1.950000E+00
+2.630000E-04,-1.920000E-03,+1.950000E+00
+2.630500E-04,-1.920000E-03,+1.950000E+00
+2.631000E-04,-2.000000E-03,+1.950000E+00
+2.631500E-04,-2.000000E-03,+1.950000E+00
+2.632000E-04,-2.000000E-03,+1.950000E+00
+2.632500E-04,-2.000000E-03,+1.930000E+00
+2.633000E-04,-2.080000E-03,+1.950000E+00
+2.633500E-04,-2.080000E-03,+1.950000E+00
+2.634000E-04,-2.080000E-03,+1.950000E+00
+2.634500E-04,-2.080000E-03,+1.950000E+00
+2.635000E-04,-2.160000E-03,+1.950000E+00
+2.635500E-04,-2.160000E-03,+1.950000E+00
+2.636000E-04,-2.080000E-03,+1.950000E+00
+2.636500E-04,-2.160000E-03,+1.930000E+00
+2.637000E-04,-2.080000E-03,+1.950000E+00
+2.637500E-04,-2.160000E-03,+1.950000E+00
+2.638000E-04,-2.080000E-03,+1.950000E+00
+2.638500E-04,-2.080000E-03,+1.930000E+00
+2.639000E-04,-2.160000E-03,+1.950000E+00
+2.639500E-04,-2.160000E-03,+1.950000E+00
+2.640000E-04,-2.240000E-03,+1.950000E+00
+2.640500E-04,-2.080000E-03,+1.930000E+00
+2.641000E-04,-2.160000E-03,+1.950000E+00
+2.641500E-04,-2.160000E-03,+1.950000E+00
+2.642000E-04,-2.160000E-03,+1.950000E+00
+2.642500E-04,-2.160000E-03,+1.930000E+00
+2.643000E-04,-2.160000E-03,+1.950000E+00
+2.643500E-04,-2.160000E-03,+1.950000E+00
+2.644000E-04,-2.160000E-03,+1.950000E+00
+2.644500E-04,-2.080000E-03,+1.950000E+00
+2.645000E-04,-2.160000E-03,+1.950000E+00
+2.645500E-04,-2.160000E-03,+1.950000E+00
+2.646000E-04,-2.080000E-03,+1.950000E+00
+2.646500E-04,-2.080000E-03,+1.950000E+00
+2.647000E-04,-2.080000E-03,+1.950000E+00
+2.647500E-04,-2.080000E-03,+1.950000E+00
+2.648000E-04,-2.080000E-03,+1.950000E+00
+2.648500E-04,-2.160000E-03,+1.950000E+00
+2.649000E-04,-2.160000E-03,+1.950000E+00
+2.649500E-04,-2.080000E-03,+1.930000E+00
+2.650000E-04,-2.080000E-03,+1.950000E+00
+2.650500E-04,-2.160000E-03,+1.950000E+00
+2.651000E-04,-2.080000E-03,+1.930000E+00
+2.651500E-04,-2.080000E-03,+1.950000E+00
+2.652000E-04,-2.080000E-03,+1.950000E+00
+2.652500E-04,-2.080000E-03,+1.950000E+00
+2.653000E-04,-2.080000E-03,+1.950000E+00
+2.653500E-04,-2.000000E-03,+1.950000E+00
+2.654000E-04,-2.000000E-03,+1.950000E+00
+2.654500E-04,-2.000000E-03,+1.950000E+00
+2.655000E-04,-2.000000E-03,+1.950000E+00
+2.655500E-04,-1.920000E-03,+1.950000E+00
+2.656000E-04,-1.920000E-03,+1.950000E+00
+2.656500E-04,-1.920000E-03,+1.950000E+00
+2.657000E-04,-1.920000E-03,+1.950000E+00
+2.657500E-04,-1.920000E-03,+1.950000E+00
+2.658000E-04,-1.840000E-03,+1.950000E+00
+2.658500E-04,-1.920000E-03,+1.950000E+00
+2.659000E-04,-1.920000E-03,+1.950000E+00
+2.659500E-04,-1.920000E-03,+1.950000E+00
+2.660000E-04,-1.920000E-03,+1.950000E+00
+2.660500E-04,-1.840000E-03,+1.930000E+00
+2.661000E-04,-1.920000E-03,+1.930000E+00
+2.661500E-04,-1.840000E-03,+1.950000E+00
+2.662000E-04,-1.760000E-03,+1.950000E+00
+2.662500E-04,-1.840000E-03,+1.930000E+00
+2.663000E-04,-1.760000E-03,+1.950000E+00
+2.663500E-04,-1.680000E-03,+1.950000E+00
+2.664000E-04,-1.600000E-03,+1.950000E+00
+2.664500E-04,-1.680000E-03,+1.930000E+00
+2.665000E-04,-1.680000E-03,+1.950000E+00
+2.665500E-04,-1.600000E-03,+1.950000E+00
+2.666000E-04,-1.600000E-03,+1.950000E+00
+2.666500E-04,-1.520000E-03,+1.930000E+00
+2.667000E-04,-1.600000E-03,+1.950000E+00
+2.667500E-04,-1.520000E-03,+1.950000E+00
+2.668000E-04,-1.520000E-03,+1.950000E+00
+2.668500E-04,-1.440000E-03,+1.930000E+00
+2.669000E-04,-1.520000E-03,+1.950000E+00
+2.669500E-04,-1.440000E-03,+1.950000E+00
+2.670000E-04,-1.360000E-03,+1.950000E+00
+2.670500E-04,-1.360000E-03,+1.950000E+00
+2.671000E-04,-1.360000E-03,+1.950000E+00
+2.671500E-04,-1.280000E-03,+1.950000E+00
+2.672000E-04,-1.280000E-03,+1.950000E+00
+2.672500E-04,-1.280000E-03,+1.950000E+00
+2.673000E-04,-1.280000E-03,+1.950000E+00
+2.673500E-04,-1.120000E-03,+1.950000E+00
+2.674000E-04,-1.200000E-03,+1.950000E+00
+2.674500E-04,-1.200000E-03,+1.950000E+00
+2.675000E-04,-1.120000E-03,+1.930000E+00
+2.675500E-04,-1.120000E-03,+1.950000E+00
+2.676000E-04,-1.040000E-03,+1.950000E+00
+2.676500E-04,-1.120000E-03,+1.950000E+00
+2.677000E-04,-1.120000E-03,+1.950000E+00
+2.677500E-04,-1.040000E-03,+1.950000E+00
+2.678000E-04,-9.600000E-04,+1.950000E+00
+2.678500E-04,-9.600000E-04,+1.950000E+00
+2.679000E-04,-8.799999E-04,+1.950000E+00
+2.679500E-04,-8.799999E-04,+1.950000E+00
+2.680000E-04,-8.799999E-04,+1.950000E+00
+2.680500E-04,-8.799999E-04,+1.930000E+00
+2.681000E-04,-8.000000E-04,+1.950000E+00
+2.681500E-04,-8.000000E-04,+1.950000E+00
+2.682000E-04,-8.000000E-04,+1.950000E+00
+2.682500E-04,-7.200000E-04,+1.950000E+00
+2.683000E-04,-7.200000E-04,+1.950000E+00
+2.683500E-04,-6.400000E-04,+1.950000E+00
+2.684000E-04,-6.400000E-04,+1.950000E+00
+2.684500E-04,-6.400000E-04,+1.950000E+00
+2.685000E-04,-7.200000E-04,+1.930000E+00
+2.685500E-04,-5.600000E-04,+1.950000E+00
+2.686000E-04,-5.600000E-04,+1.950000E+00
+2.686500E-04,-5.600000E-04,+1.950000E+00
+2.687000E-04,-4.800000E-04,+1.930000E+00
+2.687500E-04,-4.800000E-04,+1.950000E+00
+2.688000E-04,-4.000000E-04,+1.950000E+00
+2.688500E-04,-4.000000E-04,+1.950000E+00
+2.689000E-04,-4.000000E-04,+1.950000E+00
+2.689500E-04,-3.200000E-04,+1.950000E+00
+2.690000E-04,-4.000000E-04,+1.950000E+00
+2.690500E-04,-4.000000E-04,+1.930000E+00
+2.691000E-04,-3.200000E-04,+1.950000E+00
+2.691500E-04,-3.200000E-04,+1.950000E+00
+2.692000E-04,-2.400000E-04,+1.950000E+00
+2.692500E-04,-2.400000E-04,+1.950000E+00
+2.693000E-04,-1.600000E-04,+1.950000E+00
+2.693500E-04,-1.600000E-04,+1.950000E+00
+2.694000E-04,-1.600000E-04,+1.950000E+00
+2.694500E-04,-1.600000E-04,+1.950000E+00
+2.695000E-04,-8.000003E-05,+1.950000E+00
+2.695500E-04,-8.000003E-05,+1.950000E+00
+2.696000E-04,-8.000003E-05,+1.950000E+00
+2.696500E-04,-8.000003E-05,+1.950000E+00
+2.697000E-04,+0.000000E+00,+1.950000E+00
+2.697500E-04,+8.000003E-05,+1.950000E+00
+2.698000E-04,+0.000000E+00,+1.950000E+00
+2.698500E-04,+0.000000E+00,+1.950000E+00
+2.699000E-04,+8.000003E-05,+1.950000E+00
+2.699500E-04,+8.000003E-05,+1.950000E+00
+2.700000E-04,+8.000003E-05,+1.950000E+00
+2.700500E-04,+1.600000E-04,+1.930000E+00
+2.701000E-04,+1.600000E-04,+1.950000E+00
+2.701500E-04,+2.400000E-04,+1.950000E+00
+2.702000E-04,+1.600000E-04,+1.950000E+00
+2.702500E-04,+1.600000E-04,+1.950000E+00
+2.703000E-04,+2.400000E-04,+1.950000E+00
+2.703500E-04,+3.200000E-04,+1.950000E+00
+2.704000E-04,+2.400000E-04,+1.950000E+00
+2.704500E-04,+2.400000E-04,+1.930000E+00
+2.705000E-04,+3.200000E-04,+1.950000E+00
+2.705500E-04,+3.200000E-04,+1.950000E+00
+2.706000E-04,+3.200000E-04,+1.950000E+00
+2.706500E-04,+3.200000E-04,+1.950000E+00
+2.707000E-04,+4.000000E-04,+1.950000E+00
+2.707500E-04,+3.200000E-04,+1.950000E+00
+2.708000E-04,+3.200000E-04,+1.950000E+00
+2.708500E-04,+3.200000E-04,+1.950000E+00
+2.709000E-04,+4.000000E-04,+1.950000E+00
+2.709500E-04,+4.000000E-04,+1.950000E+00
+2.710000E-04,+4.000000E-04,+1.950000E+00
+2.710500E-04,+4.000000E-04,+1.950000E+00
+2.711000E-04,+4.000000E-04,+1.950000E+00
+2.711500E-04,+4.799999E-04,+1.950000E+00
+2.712000E-04,+4.799999E-04,+1.950000E+00
+2.712500E-04,+4.799999E-04,+1.950000E+00
+2.713000E-04,+4.799999E-04,+1.950000E+00
+2.713500E-04,+4.799999E-04,+1.950000E+00
+2.714000E-04,+4.000000E-04,+1.950000E+00
+2.714500E-04,+4.799999E-04,+1.950000E+00
+2.715000E-04,+4.799999E-04,+1.950000E+00
+2.715500E-04,+5.600000E-04,+1.950000E+00
+2.716000E-04,+4.799999E-04,+1.950000E+00
+2.716500E-04,+4.799999E-04,+1.950000E+00
+2.717000E-04,+4.799999E-04,+1.950000E+00
+2.717500E-04,+5.600000E-04,+1.950000E+00
+2.718000E-04,+4.799999E-04,+1.950000E+00
+2.718500E-04,+4.799999E-04,+1.950000E+00
+2.719000E-04,+4.799999E-04,+1.950000E+00
+2.719500E-04,+4.799999E-04,+1.950000E+00
+2.720000E-04,+4.799999E-04,+1.950000E+00
+2.720500E-04,+4.799999E-04,+1.950000E+00
+2.721000E-04,+4.799999E-04,+1.950000E+00
+2.721500E-04,+4.799999E-04,+1.950000E+00
+2.722000E-04,+4.799999E-04,+1.950000E+00
+2.722500E-04,+4.799999E-04,+1.950000E+00
+2.723000E-04,+4.799999E-04,+1.950000E+00
+2.723500E-04,+4.000000E-04,+1.950000E+00
+2.724000E-04,+4.000000E-04,+1.950000E+00
+2.724500E-04,+4.000000E-04,+1.950000E+00
+2.725000E-04,+4.799999E-04,+1.950000E+00
+2.725500E-04,+4.000000E-04,+1.950000E+00
+2.726000E-04,+4.000000E-04,+1.950000E+00
+2.726500E-04,+4.799999E-04,+1.930000E+00
+2.727000E-04,+4.799999E-04,+1.950000E+00
+2.727500E-04,+4.000000E-04,+1.950000E+00
+2.728000E-04,+4.000000E-04,+1.950000E+00
+2.728500E-04,+4.000000E-04,+1.950000E+00
+2.729000E-04,+4.000000E-04,+1.930000E+00
+2.729500E-04,+3.200000E-04,+1.950000E+00
+2.730000E-04,+3.200000E-04,+1.950000E+00
+2.730500E-04,+3.200000E-04,+1.950000E+00
+2.731000E-04,+2.400000E-04,+1.950000E+00
+2.731500E-04,+2.400000E-04,+1.950000E+00
+2.732000E-04,+2.400000E-04,+1.950000E+00
+2.732500E-04,+3.200000E-04,+1.950000E+00
+2.733000E-04,+2.400000E-04,+1.930000E+00
+2.733500E-04,+1.600000E-04,+1.950000E+00
+2.734000E-04,+1.600000E-04,+1.950000E+00
+2.734500E-04,+1.600000E-04,+1.950000E+00
+2.735000E-04,+1.600000E-04,+1.950000E+00
+2.735500E-04,+8.000003E-05,+1.950000E+00
+2.736000E-04,+8.000003E-05,+1.950000E+00
+2.736500E-04,+8.000003E-05,+1.950000E+00
+2.737000E-04,+8.000003E-05,+1.950000E+00
+2.737500E-04,+0.000000E+00,+1.950000E+00
+2.738000E-04,+8.000003E-05,+1.930000E+00
+2.738500E-04,+8.000003E-05,+1.950000E+00
+2.739000E-04,+0.000000E+00,+1.950000E+00
+2.739500E-04,+0.000000E+00,+1.950000E+00
+2.740000E-04,-8.000003E-05,+1.950000E+00
+2.740500E-04,-8.000003E-05,+1.950000E+00
+2.741000E-04,-8.000003E-05,+1.930000E+00
+2.741500E-04,-8.000003E-05,+1.950000E+00
+2.742000E-04,-8.000003E-05,+1.950000E+00
+2.742500E-04,-1.600000E-04,+1.930000E+00
+2.743000E-04,-1.600000E-04,+1.950000E+00
+2.743500E-04,-1.600000E-04,+1.950000E+00
+2.744000E-04,-2.400000E-04,+1.950000E+00
+2.744500E-04,-2.400000E-04,+1.950000E+00
+2.745000E-04,-2.400000E-04,+1.950000E+00
+2.745500E-04,-3.200000E-04,+1.950000E+00
+2.746000E-04,-3.200000E-04,+1.950000E+00
+2.746500E-04,-3.200000E-04,+1.950000E+00
+2.747000E-04,-3.200000E-04,+1.950000E+00
+2.747500E-04,-4.000000E-04,+1.950000E+00
+2.748000E-04,-4.000000E-04,+1.950000E+00
+2.748500E-04,-4.000000E-04,+1.950000E+00
+2.749000E-04,-4.800000E-04,+1.950000E+00
+2.749500E-04,-5.600000E-04,+1.950000E+00
+2.750000E-04,-4.800000E-04,+1.950000E+00
+2.750500E-04,-5.600000E-04,+1.950000E+00
+2.751000E-04,-5.600000E-04,+1.950000E+00
+2.751500E-04,-6.400000E-04,+1.950000E+00
+2.752000E-04,-6.400000E-04,+1.950000E+00
+2.752500E-04,-6.400000E-04,+1.950000E+00
+2.753000E-04,-6.400000E-04,+1.950000E+00
+2.753500E-04,-7.200000E-04,+1.950000E+00
+2.754000E-04,-6.400000E-04,+1.950000E+00
+2.754500E-04,-7.200000E-04,+1.930000E+00
+2.755000E-04,-8.000000E-04,+1.950000E+00
+2.755500E-04,-7.200000E-04,+1.950000E+00
+2.756000E-04,-8.000000E-04,+1.950000E+00
+2.756500E-04,-8.000000E-04,+1.950000E+00
+2.757000E-04,-8.799999E-04,+1.950000E+00
+2.757500E-04,-9.600000E-04,+1.950000E+00
+2.758000E-04,-9.600000E-04,+1.950000E+00
+2.758500E-04,-9.600000E-04,+1.950000E+00
+2.759000E-04,-1.040000E-03,+1.930000E+00
+2.759500E-04,-1.040000E-03,+1.950000E+00
+2.760000E-04,-1.040000E-03,+1.930000E+00
+2.760500E-04,-1.120000E-03,+1.950000E+00
+2.761000E-04,-1.120000E-03,+1.950000E+00
+2.761500E-04,-1.120000E-03,+1.950000E+00
+2.762000E-04,-1.120000E-03,+1.930000E+00
+2.762500E-04,-1.120000E-03,+1.950000E+00
+2.763000E-04,-1.200000E-03,+1.950000E+00
+2.763500E-04,-1.200000E-03,+1.950000E+00
+2.764000E-04,-1.200000E-03,+1.950000E+00
+2.764500E-04,-1.200000E-03,+1.930000E+00
+2.765000E-04,-1.280000E-03,+1.950000E+00
+2.765500E-04,-1.280000E-03,+1.950000E+00
+2.766000E-04,-1.280000E-03,+1.950000E+00
+2.766500E-04,-1.280000E-03,+1.930000E+00
+2.767000E-04,-1.360000E-03,+1.930000E+00
+2.767500E-04,-1.360000E-03,+1.950000E+00
+2.768000E-04,-1.280000E-03,+1.950000E+00
+2.768500E-04,-1.440000E-03,+1.950000E+00
+2.769000E-04,-1.440000E-03,+1.950000E+00
+2.769500E-04,-1.440000E-03,+1.950000E+00
+2.770000E-04,-1.440000E-03,+1.950000E+00
+2.770500E-04,-1.440000E-03,+1.950000E+00
+2.771000E-04,-1.600000E-03,+1.930000E+00
+2.771500E-04,-1.520000E-03,+1.950000E+00
+2.772000E-04,-1.520000E-03,+1.950000E+00
+2.772500E-04,-1.600000E-03,+1.950000E+00
+2.773000E-04,-1.600000E-03,+1.950000E+00
+2.773500E-04,-1.600000E-03,+1.950000E+00
+2.774000E-04,-1.600000E-03,+1.950000E+00
+2.774500E-04,-1.680000E-03,+1.950000E+00
+2.775000E-04,-1.760000E-03,+1.950000E+00
+2.775500E-04,-1.760000E-03,+1.950000E+00
+2.776000E-04,-1.680000E-03,+1.930000E+00
+2.776500E-04,-1.760000E-03,+1.930000E+00
+2.777000E-04,-1.840000E-03,+1.950000E+00
+2.777500E-04,-1.760000E-03,+1.950000E+00
+2.778000E-04,-1.840000E-03,+1.950000E+00
+2.778500E-04,-1.760000E-03,+1.950000E+00
+2.779000E-04,-1.840000E-03,+1.950000E+00
+2.779500E-04,-1.840000E-03,+1.950000E+00
+2.780000E-04,-1.760000E-03,+1.950000E+00
+2.780500E-04,-1.840000E-03,+1.950000E+00
+2.781000E-04,-1.920000E-03,+1.950000E+00
+2.781500E-04,-1.840000E-03,+1.950000E+00
+2.782000E-04,-1.920000E-03,+1.950000E+00
+2.782500E-04,-1.840000E-03,+1.950000E+00
+2.783000E-04,-1.920000E-03,+1.950000E+00
+2.783500E-04,-1.920000E-03,+1.950000E+00
+2.784000E-04,-1.840000E-03,+1.950000E+00
+2.784500E-04,-1.920000E-03,+1.930000E+00
+2.785000E-04,-1.920000E-03,+1.930000E+00
+2.785500E-04,-1.920000E-03,+1.950000E+00
+2.786000E-04,-1.920000E-03,+1.950000E+00
+2.786500E-04,-1.920000E-03,+1.950000E+00
+2.787000E-04,-2.000000E-03,+1.950000E+00
+2.787500E-04,-2.000000E-03,+1.950000E+00
+2.788000E-04,-1.920000E-03,+1.950000E+00
+2.788500E-04,-2.000000E-03,+1.950000E+00
+2.789000E-04,-2.000000E-03,+1.950000E+00
+2.789500E-04,-2.000000E-03,+1.950000E+00
+2.790000E-04,-1.920000E-03,+1.950000E+00
+2.790500E-04,-2.000000E-03,+1.950000E+00
+2.791000E-04,-2.000000E-03,+1.950000E+00
+2.791500E-04,-2.000000E-03,+1.950000E+00
+2.792000E-04,-2.000000E-03,+1.950000E+00
+2.792500E-04,-2.000000E-03,+1.950000E+00
+2.793000E-04,-2.000000E-03,+1.950000E+00
+2.793500E-04,-1.920000E-03,+1.950000E+00
+2.794000E-04,-2.080000E-03,+1.950000E+00
+2.794500E-04,-2.080000E-03,+1.950000E+00
+2.795000E-04,-2.000000E-03,+1.950000E+00
+2.795500E-04,-2.000000E-03,+1.950000E+00
+2.796000E-04,-2.000000E-03,+1.950000E+00
+2.796500E-04,-2.000000E-03,+1.950000E+00
+2.797000E-04,-2.000000E-03,+1.950000E+00
+2.797500E-04,-1.920000E-03,+1.950000E+00
+2.798000E-04,-2.000000E-03,+1.950000E+00
+2.798500E-04,-2.080000E-03,+1.950000E+00
+2.799000E-04,-1.920000E-03,+1.950000E+00
+2.799500E-04,-1.920000E-03,+1.950000E+00
+2.800000E-04,-1.920000E-03,+1.950000E+00
+2.800500E-04,-2.000000E-03,+1.950000E+00
+2.801000E-04,-1.920000E-03,+1.930000E+00
+2.801500E-04,-1.840000E-03,+1.950000E+00
+2.802000E-04,-1.920000E-03,+1.950000E+00
+2.802500E-04,-2.000000E-03,+1.950000E+00
+2.803000E-04,-1.840000E-03,+1.950000E+00
+2.803500E-04,-1.840000E-03,+1.950000E+00
+2.804000E-04,-1.840000E-03,+1.930000E+00
+2.804500E-04,-1.920000E-03,+1.950000E+00
+2.805000E-04,-1.840000E-03,+1.950000E+00
+2.805500E-04,-1.840000E-03,+1.950000E+00
+2.806000E-04,-1.840000E-03,+1.950000E+00
+2.806500E-04,-1.840000E-03,+1.950000E+00
+2.807000E-04,-1.760000E-03,+1.950000E+00
+2.807500E-04,-1.760000E-03,+1.950000E+00
+2.808000E-04,-1.760000E-03,+1.950000E+00
+2.808500E-04,-1.760000E-03,+1.930000E+00
+2.809000E-04,-1.760000E-03,+1.950000E+00
+2.809500E-04,-1.680000E-03,+1.950000E+00
+2.810000E-04,-1.680000E-03,+1.950000E+00
+2.810500E-04,-1.680000E-03,+1.950000E+00
+2.811000E-04,-1.680000E-03,+1.950000E+00
+2.811500E-04,-1.600000E-03,+1.950000E+00
+2.812000E-04,-1.600000E-03,+1.950000E+00
+2.812500E-04,-1.520000E-03,+1.930000E+00
+2.813000E-04,-1.600000E-03,+1.930000E+00
+2.813500E-04,-1.520000E-03,+1.950000E+00
+2.814000E-04,-1.520000E-03,+1.950000E+00
+2.814500E-04,-1.600000E-03,+1.950000E+00
+2.815000E-04,-1.440000E-03,+1.950000E+00
+2.815500E-04,-1.440000E-03,+1.950000E+00
+2.816000E-04,-1.520000E-03,+1.950000E+00
+2.816500E-04,-1.440000E-03,+1.930000E+00
+2.817000E-04,-1.360000E-03,+1.950000E+00
+2.817500E-04,-1.360000E-03,+1.950000E+00
+2.818000E-04,-1.360000E-03,+1.950000E+00
+2.818500E-04,-1.360000E-03,+1.950000E+00
+2.819000E-04,-1.200000E-03,+1.950000E+00
+2.819500E-04,-1.280000E-03,+1.950000E+00
+2.820000E-04,-1.280000E-03,+1.950000E+00
+2.820500E-04,-1.280000E-03,+1.950000E+00
+2.821000E-04,-1.200000E-03,+1.950000E+00
+2.821500E-04,-1.200000E-03,+1.950000E+00
+2.822000E-04,-1.120000E-03,+1.950000E+00
+2.822500E-04,-1.200000E-03,+1.950000E+00
+2.823000E-04,-1.120000E-03,+1.930000E+00
+2.823500E-04,-1.120000E-03,+1.950000E+00
+2.824000E-04,-1.120000E-03,+1.950000E+00
+2.824500E-04,-1.040000E-03,+1.950000E+00
+2.825000E-04,-1.040000E-03,+1.950000E+00
+2.825500E-04,-1.040000E-03,+1.950000E+00
+2.826000E-04,-1.120000E-03,+1.950000E+00
+2.826500E-04,-9.600000E-04,+1.950000E+00
+2.827000E-04,-9.600000E-04,+1.930000E+00
+2.827500E-04,-8.799999E-04,+1.950000E+00
+2.828000E-04,-9.600000E-04,+1.950000E+00
+2.828500E-04,-8.799999E-04,+1.950000E+00
+2.829000E-04,-8.000000E-04,+1.950000E+00
+2.829500E-04,-8.000000E-04,+1.950000E+00
+2.830000E-04,-7.200000E-04,+1.930000E+00
+2.830500E-04,-8.000000E-04,+1.950000E+00
+2.831000E-04,-7.200000E-04,+1.950000E+00
+2.831500E-04,-6.400000E-04,+1.950000E+00
+2.832000E-04,-7.200000E-04,+1.950000E+00
+2.832500E-04,-6.400000E-04,+1.950000E+00
+2.833000E-04,-5.600000E-04,+1.950000E+00
+2.833500E-04,-6.400000E-04,+1.950000E+00
+2.834000E-04,-5.600000E-04,+1.950000E+00
+2.834500E-04,-5.600000E-04,+1.930000E+00
+2.835000E-04,-4.800000E-04,+1.950000E+00
+2.835500E-04,-5.600000E-04,+1.950000E+00
+2.836000E-04,-4.800000E-04,+1.950000E+00
+2.836500E-04,-4.000000E-04,+1.950000E+00
+2.837000E-04,-4.000000E-04,+1.950000E+00
+2.837500E-04,-4.000000E-04,+1.950000E+00
+2.838000E-04,-4.000000E-04,+1.950000E+00
+2.838500E-04,-3.200000E-04,+1.930000E+00
+2.839000E-04,-2.400000E-04,+1.950000E+00
+2.839500E-04,-2.400000E-04,+1.950000E+00
+2.840000E-04,-2.400000E-04,+1.950000E+00
+2.840500E-04,-1.600000E-04,+1.930000E+00
+2.841000E-04,-2.400000E-04,+1.950000E+00
+2.841500E-04,-2.400000E-04,+1.950000E+00
+2.842000E-04,-1.600000E-04,+1.930000E+00
